point,rho,seed,Output,Total_Capital,Investment,Unemployment_Rate,Wage_Share,Profit_Share,Average_Utilization,Capitalist_Consumption,Tax_Rate,Consumption,Employment,Wage_Rate,Money_Buffer
0,0.35,0,0.0,9.93677260694835e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
0,0.35,1,0.0,9.342856599769808e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
0,0.35,2,0.0,9.958065404065459e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
0,0.45,0,0.0,2.2392381242047092e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
0,0.45,1,0.0,2.0986184821581663e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
0,0.45,2,0.0,2.258571172392202e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
0,0.55,0,94.59194411473035,296.57514458419604,18.503721937103936,0.5,0.45155662425739956,0.5484433757426003,0.9467213461429658,39.79101076247642,0.19785532994143554,76.08822217762639,50.0,0.8542723793278445,0.0
0,0.55,1,94.36553649522577,293.1569456619884,18.29045591148699,0.5,0.45264002678089177,0.5473599732191081,0.9554676643154718,39.77877429957707,0.19788950847104916,76.07508058373877,50.0,0.8542723793278445,0.0
0,0.55,2,94.6383779492726,297.361913458375,18.55280950476569,0.5,0.4513350703166878,0.5486649296833123,0.9446799854194754,39.788539780780106,0.1978622307933667,76.0855684445069,50.0,0.8542723793278445,0.0
0,0.65,0,190.9872510727461,661.0484688641724,41.243702576492886,0.0,0.6078848720831962,0.3921151279168038,0.8734394780293431,55.70395733907244,0.0,149.74354849625325,100.0,1.1609826068787754,0.0
0,0.65,1,190.89705761681702,651.6632432661762,40.658145735491274,0.0,0.6081720804776297,0.39182791952237034,0.8856002942144906,56.1993207241449,0.0,150.2389118813257,100.0,1.1609826068787754,0.0
0,0.65,2,190.90252912218955,652.1642763117343,40.68940586070949,0.0,0.6081546495047606,0.3918453504952393,0.8849452847810715,56.17353210429924,0.0,150.21312326148006,100.0,1.1609826068787754,0.0
1,0.35,0,0.0,1.0185070549486908e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862620788715889,0.0
1,0.35,1,0.0,1.0108753244596312e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862620788715889,0.0
1,0.35,2,0.0,1.0206046831159572e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862620788715889,0.0
1,0.45,0,0.0,2.542492172399788e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862620788715889,0.0
1,0.45,1,0.0,2.2618005493371617e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862620788715889,0.0
1,0.45,2,0.0,2.5489493789916835e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862620788715889,0.0
1,0.55,0,94.91526265160094,302.94121377923807,18.90090955167147,0.5,0.4440514519488634,0.5559485480511365,0.929461735086725,40.13482595761815,0.19542160062330072,76.01435309992951,50.0,0.8429452038510229,0.0
1,0.55,1,94.79212656096682,300.2424411799354,18.732529501418163,0.5,0.44462828002327354,0.5553717199767264,0.9365996822619651,40.17703225005211,0.19530535431975554,76.05959705954866,50.0,0.8429452038510229,0.0
1,0.55,2,94.93966404152422,303.52898541641014,18.937581414217462,0.5,0.44393732185651075,0.5560626781434892,0.9279003588528373,40.12337994463782,0.19545315127714402,76.00208262730676,50.0,0.8429452038510229,0.0
1,0.65,0,186.82004956834265,594.8919793031226,37.14895029337259,0.015098039215686287,0.634008029186543,0.365991970813457,0.9524110519900276,53.97987808838391,0.004347021905282974,149.6710992749701,98.49019607843137,1.2026399044759501,0.0
1,0.65,1,186.63794522493131,590.5438185959767,36.813337436805696,0.01490196078431374,0.6339791727765159,0.3660208272234841,0.9582882514857783,53.999770767730645,0.004281567368173662,149.8246077881256,98.50980392156863,1.2011784486663841,0.0
1,0.65,2,187.5237222994481,590.9151401444352,36.941747960730034,0.009019607843137262,0.6378239580665357,0.36217604193346437,0.9627674443908469,53.909863964552315,0.0026767979706727664,150.5819743387181,99.09803921568627,1.2070242719046491,0.0
2,0.35,0,0.0,8.416385828911675e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
2,0.35,1,0.0,8.373683234399647e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
2,0.35,2,0.0,8.436397617402228e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
2,0.45,0,0.0,1.5954550277973583e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
2,0.45,1,0.0,1.5409057161359315e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
2,0.45,2,0.0,1.6000055353974787e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
2,0.55,0,0.0,3.030502317486885e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
2,0.55,1,0.0,1.696604957116561e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
2,0.55,2,0.0,3.6869324078462423e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
2,0.65,0,190.9638130034455,658.3493278951725,41.07529954315897,0.0,0.6079594812331424,0.39204051876685775,0.8769128303196982,55.84892230310574,0.0,149.88851346028656,100.0,1.1609826068787754,0.0
2,0.65,1,190.92792049342347,654.5916115967303,40.840850572047835,0.0,0.6080737714412834,0.3919262285587166,0.88178102695592,56.04747876419487,0.0,150.0870699213757,100.0,1.1609826068787754,0.0
2,0.65,2,190.91589576666777,653.4203863534539,40.76777625471864,0.0,0.6081120706144326,0.39188792938556744,0.8833059433720314,56.108528354768346,0.0,150.1481195119492,100.0,1.1609826068787754,0.0
3,0.35,0,0.0,6.695074589774002e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
3,0.35,1,0.0,6.666220129819489e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
3,0.35,2,0.0,6.710538031488203e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
3,0.45,0,0.0,9.514390544375954e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
3,0.45,1,0.0,9.349863080949196e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
3,0.45,2,0.0,9.53980612324341e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
3,0.55,0,0.0,1.6042445909614188e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
3,0.55,1,0.0,1.5476064247436328e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
3,0.55,2,0.0,1.6265076256983906e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
3,0.65,0,0.0,5.962620133740358e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
3,0.65,1,0.0,5.225672057826889e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
3,0.65,2,0.0,6.376990797707437e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
4,0.35,0,0.0,1.107213451338228e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
4,0.35,1,0.0,1.0880322551704354e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
4,0.35,2,0.0,1.0836342224131527e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
4,0.45,0,0.0,4.3566362334860875e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
4,0.45,1,0.0,3.508364580060456e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
4,0.45,2,0.0,3.372910992040325e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
4,0.55,0,93.46160761934543,313.4163048571495,19.554464564999545,0.51,0.4471688335021856,0.5528311664978144,0.8850842047801678,28.832267423712874,0.20743941400829535,73.9071430543459,49.0,0.8529207766608508,0.0
4,0.55,1,95.45251428930719,326.19782263113564,20.35192064027379,0.5,0.4474855302075274,0.5525144697924725,0.8685785169606429,29.309906347047345,0.2004572743321488,75.10059364903339,50.0,0.8542723793278445,0.0
4,0.55,2,95.40261810590015,322.1017772593652,20.096362863484167,0.5,0.44771956802043567,0.5522804319795642,0.8791640899906756,29.49452275078357,0.19990982495611004,75.30625524241597,50.0,0.8542723793278445,0.0
4,0.65,0,191.07544566230254,673.6977938261111,42.032910964525335,0.0,0.6076042909933282,0.39239570900667176,0.8574355766349501,38.74918704429356,0.0,149.04253469777723,100.0,1.1609826068787754,0.0
4,0.65,1,191.03933765550883,667.9438117817949,41.67391229008015,0.0,0.6077191332040286,0.39228086679597146,0.8646585022639455,39.07207771194499,0.0,149.36542536542865,100.0,1.1609826068787754,0.0
4,0.65,2,191.07393278012864,673.4363202970922,42.01659727956809,0.0,0.6076091018730087,0.3923908981269914,0.8577616995484425,38.763987847076834,0.0,149.05733550056053,100.0,1.1609826068787754,0.0
5,0.35,0,0.0,1.1457957175319887e-38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
5,0.35,1,0.0,8.92729742556636e-39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
5,0.35,2,0.0,1.2066301264804736e-38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
5,0.45,0,183.6010944624454,715.1140023187093,34.32191393533578,0.040000000000000036,0.546640030184971,0.453359969815029,0.7702739593444615,68.10004207206131,0.009873361424271119,149.27918052710962,96.0,1.0454552897806757,0.0
5,0.45,1,190.844989459245,647.2334665355038,31.063985969331025,0.0,0.6083380078085329,0.39166199219146725,0.8914182890774935,65.74141233273316,0.0,159.78100348991396,100.0,1.1609826068787754,0.0
5,0.45,2,175.96839083322968,720.173743359865,34.564756329676506,0.07999999999999996,0.5171162944318143,0.48288370556818583,0.7305975289790548,67.83538479068115,0.019722560380735235,141.40363450355312,92.0,0.9890882848348796,0.0
5,0.55,0,191.24824018521377,741.3961615001562,35.583326804522535,0.0,0.6070553149950166,0.3929446850049835,0.7798460156325986,61.625322223510445,0.0,155.66491338069125,100.0,1.1609826068787754,0.0
5,0.55,1,191.24459486478304,737.4031285303935,35.39168109001435,0.0,0.6070668860992556,0.39293311390074426,0.7840539316683468,61.813322617587836,0.0,155.85291377476864,100.0,1.1609826068787754,0.0
5,0.55,2,191.2503337839056,743.8996167850094,35.70348020181173,0.0,0.6070486696198784,0.3929513303801217,0.7772300977149385,61.50726242491303,0.0,155.54685358209383,100.0,1.1609826068787754,0.0
5,0.65,0,191.27791311645967,828.2197335614203,39.75042625745283,0.0,0.6069611425402317,0.39303885745976835,0.6982018482094557,57.48789570182604,0.0,151.52748685900687,100.0,1.1609826068787754,0.0
5,0.65,1,191.2775797802785,824.8413054863985,39.58827851981714,0.0,0.6069622002810794,0.39303779971892056,0.701060358058943,57.64971010328052,0.0,151.68930126046132,100.0,1.1609826068787754,0.0
5,0.65,2,191.27775229692847,826.5553065933557,39.67054204463598,0.0,0.6069616528515733,0.3930383471484267,0.69960722277083,57.567619095111716,0.0,151.60721025229253,100.0,1.1609826068787754,0.0
6,0.35,0,0.0,9.936438157717483e-53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082132356214393,0.0
