sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,c0
0.5,0.35,2,65.89680064250562,181.81172964931886,9.09057103379157,56.806229608714055,40.0,0.6000000000000001,0.5463087683924372,0.580201151367446,0.4536912316075627,0.7153740068983183,0.9100209052018039,0.3697176735224205,0.08574347950283236,104.55124294979778,72.07692717000438,0.9142564861686563,0.0,0.9,0.3999999999999999,0.6000000000000001,0.0,0.0,0.5
0.5,0.35,3,70.1615994680301,199.85982957182358,10.15643551186773,60.00516395616238,41.90196078431372,0.5809803921568627,0.5373265549292097,0.580201151367446,0.4626734450707903,0.701996846065879,0.90368561412785,0.36589101237392485,0.11418009374347986,110.62861080535009,79.19225398276322,0.8840132823841,0.0,0.9,0.7823529411764705,0.21764705882352936,0.0,0.0,0.5
0.5,0.35,4,68.78356623991327,204.1340057764399,10.206988766734222,58.57657747317905,40.0,0.6000000000000001,0.5233808301919619,0.580201151367446,0.4766191698080382,0.7187093235045945,0.9060896811332618,0.3859145994437496,0.15004611399288056,112.00977287815148,80.9262330503178,0.8499544174782515,0.0,0.9,0.7999999999999998,0.19999999999999996,0.0,0.0,0.5
0.5,0.35,5,72.30860009451624,220.88404262467367,11.04826231730625,61.260337777210005,41.568627450980394,0.5843137254901961,0.5169538833271391,0.580201151367446,0.48304611667286085,0.7101971482392453,0.9066557930433933,0.38285934832767415,0.17412267744054946,117.16369062089056,87.56554641851992,0.8262828614731648,0.0,0.9,0.9862745098039216,0.013725490196078433,0.0,0.0,0.5
0.5,0.35,6,70.21934455955092,206.8934523349756,10.344672687276653,59.87467187227427,41.0,0.59,0.5254962180500875,0.580201151367446,0.47450378194991244,0.7124137094352921,0.9072423447846729,0.3779545601167844,0.14387795015478955,112.88459018803205,82.02025000085771,0.8561220499741741,0.0,0.9,0.7999999999999998,0.19999999999999996,0.0,0.0,0.5
0.5,0.35,7,69.59712564881428,205.50982588445254,10.192225925685559,59.40489972312873,40.705882352941174,0.5929411764705883,0.5260817029978447,0.580201151367446,0.47391829700215526,0.7154493128844712,0.9105232928993932,0.38099851195763423,0.14576885333521183,112.44275149679191,81.49184671537759,0.8543098077901673,0.0,0.9,0.849019607843137,0.15098039215686274,0.0,0.0,0.5
0.5,0.35,8,67.65959021429292,195.0525187335023,9.75262454368002,57.906965670612905,40.0,0.6000000000000001,0.53207534786983,0.580201151367446,0.46792465213016987,0.7174662281463196,0.9078548379231387,0.3796079351698163,0.1250092614503618,109.05940622050522,77.32606441805797,0.8749907357883032,0.0,0.9,0.7000000000000002,0.30000000000000004,0.0,0.0,0.5
0.5,0.35,9,72.34769859947282,217.4121535790376,10.869258699238207,61.478439900234626,41.8235294117647,0.5817647058823529,0.5202280844849588,0.580201151367446,0.4797719155150411,0.7089112661308923,0.9076572302159632,0.37701701914791147,0.1606072987492877,116.13025061136325,86.19057242506346,0.8394164733243655,0.0,0.9,0.9,0.09999999999999998,0.0,0.0,0.5
0.5,0.35,10,68.62841628384636,193.89572521078233,9.694098195472485,58.93431808837388,41.09803921568628,0.5890196078431372,0.5389311275937194,0.580201151367446,0.4610688724062805,0.7092119612825074,0.9084233992973546,0.36850172196695047,0.10718512986725293,108.6753898278691,76.86763130644744,0.8926835967994112,0.0,0.9,0.5960784313725491,0.4039215686274509,0.0,0.0,0.5
0.5,0.35,11,70.02238772003587,206.70646280674762,10.338772026334636,59.683615693701235,40.90196078431372,0.5909803921568629,0.5255388514790401,0.580201151367446,0.47446114852095994,0.7127446568528619,0.9061049787795732,0.37937657051285034,0.14549195235388054,112.82491709074881,81.94527064860294,0.854752878886328,0.0,0.9,0.8607843137254901,0.13921568627450975,0.0,0.0,0.5
0.5,0.35,12,70.81356725966698,210.31300014630062,10.600552365866761,60.213014893800214,41.27450980392157,0.5872549019607843,0.5245035626790319,0.580201151367446,0.475496437320968,0.7100404376058375,0.9061259682463894,0.3785974309672739,0.15049046839172908,113.95462243411113,83.3553147473355,0.8505348634376645,0.0,0.9,0.9803921568627451,0.0196078431372549,0.0,0.0,0.5
0.5,0.35,13,66.61210775789729,189.53565609482823,9.45036277284334,57.16174498505395,39.705882352941174,0.6029411764705882,0.5364542978082015,0.580201151367446,0.46354570219179847,0.7183098727806924,0.9088415491017569,0.37868738675750807,0.11355745905967118,107.21139663733994,75.14536691529987,0.886321177786199,0.0,0.9,0.5862745098039217,0.4137254901960783,0.0,0.0,0.5
0.5,0.35,14,71.21298982288177,214.1795933541553,10.720134685076623,60.492855137805144,41.23529411764706,0.5876470588235294,0.5209727841466868,0.580201151367446,0.47902721585331315,0.7120093334551497,0.90779329220914,0.3815585048926044,0.16127703929351278,115.1462173317479,84.90601828016784,0.838690921955428,0.0,0.9,0.9941176470588234,0.005882352941176471,0.0,0.0,0.5
0.5,0.35,15,69.39337248628544,214.59902412493625,10.465918133752265,58.927454352533175,39.627450980392155,0.6037254901960785,0.5132979349575484,0.580201151367446,0.4867020650424516,0.7230893058813707,0.9052769620031551,0.39790736631765933,0.18460030248501827,115.23737904223184,85.13878257755465,0.8157073524532645,0.0,0.9,0.992156862745098,0.00784313725490196,0.0,0.0,0.5
0.5,0.35,16,75.62205203083595,231.37482122543463,11.573412480585862,64.04863955025007,43.27450980392157,0.5672549019607844,0.5150099897259774,0.580201151367446,0.48499001027402255,0.6919099927954967,0.9100233226274619,0.3710476605898913,0.17555154004415632,120.23479199082568,91.7244402086033,0.8244836694041857,0.0,0.9,0.9960784313725489,0.00392156862745098,0.0,0.0,0.5
0.5,0.35,17,71.41560054519891,210.66757416890192,10.469889625078627,60.945710920120284,41.76470588235294,0.5823529411764706,0.5262293752689934,0.580201151367446,0.47377062473100656,0.7109038405718968,0.9147338907968121,0.37388295781033015,0.14498243642558137,114.06416591647302,83.5317970320883,0.8552271109893894,0.0,0.9,0.8862745098039215,0.11372549019607843,0.0,0.0,0.5
0.5,0.35,18,71.30091994429023,217.27783927793652,10.785952632379784,60.51496731191044,41.0,0.5900000000000001,0.5170761654503048,0.580201151367446,0.48292383454969523,0.7153595451678149,0.9097759746365789,0.385845401783208,0.1724551751650455,116.07879965410855,86.15577675448267,0.8281251093741443,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.35,19,66.33811568323871,184.00953054105256,9.174030171024407,57.164085512214314,40.1764705882353,0.598235294117647,0.5450013069798741,0.580201151367446,0.4549986930201257,0.7132767578138822,0.9071219269797346,0.3701118773100413,0.09068977271115176,105.31656869959554,72.9546097014817,0.9098697421146764,0.0,0.9,0.3490196078431373,0.6509803921568628,0.0,0.0,0.5
0.5,0.4,0,67.51608576058867,230.43921128283418,11.543168816651594,55.97291694393707,36.78431372549019,0.6321568627450981,0.48986976955961214,0.580201151367446,0.5101302304403879,0.7463162837071341,0.909711007194882,0.43715803007898274,0.26072056155115597,119.95181025197688,91.34934195373218,0.7400512699169525,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,1,69.22930158593284,238.35923272068908,12.017857433311983,57.21144415262086,37.490196078431374,0.6250980392156863,0.487236428576771,0.580201151367446,0.512763571423229,0.7412305193743737,0.9070304173644399,0.43350406827727633,0.26717516669704017,122.20292140156839,94.4701963618078,0.7335258773566153,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,2,67.70704553766761,232.99781774175875,11.614841654639571,56.09220388302805,36.68627450980392,0.6331372549019608,0.48737633663949687,0.580201151367446,0.5126236633605031,0.7473674486328423,0.9088285415277574,0.4390333330988485,0.2670231970170535,120.68966641591179,92.3773598252077,0.7325756931213006,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,3,68.64836600564617,238.5264880736519,11.944210373980887,56.704155631665266,36.94117647058823,0.6305882352941176,0.4843058502494819,0.580201151367446,0.5156941497505181,0.7444298474354543,0.904801658635329,0.4384675751961572,0.2739945473429291,122.25177118120192,94.5564279888354,0.7258141104503283,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,4,67.8567293773064,234.25606733721133,11.653867325806555,56.20286205149982,36.64705882352941,0.6335294117647059,0.4860289323229372,0.580201151367446,0.5139710676770628,0.7481681479851671,0.9095249617458596,0.4394510059421563,0.26942625120279845,121.0538226104957,92.88206341311015,0.7304276269794766,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,5,67.83130466523416,237.33903879494792,11.815433639125278,56.01587102610888,36.411764705882355,0.6358823529411765,0.4830966623739618,0.580201151367446,0.5169033376260381,0.748242374340485,0.9053282529667492,0.443644484333124,0.27917349747592524,121.9205242534705,94.10247687772197,0.7210064524701343,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,6,68.75873945330427,237.03982151778195,11.855518809196264,56.903220644107996,37.13725490196079,0.6286274509803921,0.48608920185994686,0.580201151367446,0.5139107981400532,0.7448487750743513,0.9085607340482892,0.43564996920900984,0.2682920945044098,121.83697805138257,93.97053094437118,0.7319707726421879,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,7,66.22071606514581,228.37395952213402,11.25405402045408,54.96666204469173,35.86274509803921,0.6413725490196078,0.4868397539858164,0.580201151367446,0.5131602460141836,0.7528267059663531,0.9095313720599455,0.4453580649672052,0.2690818099467525,119.34676834182876,90.57554464830692,0.73052669862461,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,8,67.1872112119755,232.31606664511264,11.538964639214623,55.648246572760875,36.333333333333336,0.6366666666666666,0.4863628231470783,0.580201151367446,0.5136371768529218,0.7483408723510381,0.9060529449333128,0.44240154446318664,0.2704874671692675,120.48915470410164,92.11720239601028,0.7294060286935731,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,9,65.69348275068633,220.25066679660745,11.064128919934006,54.62935383075232,36.01960784313726,0.6398039215686273,0.493208760399347,0.580201151367446,0.506791239600653,0.7492848788829062,0.9068827347906103,0.43845606554632194,0.24754035253342382,116.97940865692838,87.30296852807692,0.7534518803116382,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,10,69.01904059124404,233.81989737118474,11.926468569244388,57.09257202199967,37.72549019607843,0.6227450980392156,0.49164503931715264,0.580201151367446,0.5083549606828474,0.7382709653810412,0.9068973028859775,0.42901574535918496,0.2542876920361897,120.90591247450797,92.63768280315244,0.7479767652710779,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,11,70.25645325627295,236.9547751480407,12.230281959700866,58.02617129657207,38.431372549019606,0.6156862745098038,0.49216945054824396,0.580201151367446,0.507830549451756,0.7332824653531684,0.905399881381004,0.42322567867969957,0.251299762493368,121.77841089373612,93.84492570046356,0.749084593369606,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,12,66.99481929180153,229.30010646555303,11.480040041092845,55.51477925070866,36.431372549019606,0.635686274509804,0.4890379736705539,0.580201151367446,0.5109620263294461,0.7460974393033466,0.9046058392966598,0.4400098439259801,0.2628977285690938,119.62827245901275,90.899312139059,0.7376771835498724,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,13,67.05805877032353,228.79703659902674,11.45462615262921,55.60343261769431,36.431372549019606,0.6356862745098039,0.4888934725580164,0.580201151367446,0.5111065274419837,0.7481032557661103,0.9077954244837647,0.43881740503034833,0.2606562144832906,119.49258186715682,90.70004848835629,0.7382863473861199,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,14,68.43366765015122,237.4558329309275,11.845280136961884,56.588387513189346,36.86274509803921,0.6313725490196077,0.48478663977818326,0.580201151367446,0.5152133602218169,0.7471263751543359,0.9091094802251707,0.4388522975817767,0.2730805703229122,121.95334236322141,94.14296382985839,0.7264373624200274,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,15,69.91496009030737,234.4532943821002,12.09244143922584,57.82251865108153,38.3921568627451,0.616078431372549,0.49398123939742916,0.580201151367446,0.5060187606025709,0.733461834839179,0.9061515967057738,0.422685306246991,0.24697407282858908,121.06823938765535,92.85630517206776,0.753665702033621,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,16,70.83805117641359,254.59868803812185,12.367344940940981,58.47070623547261,37.666666666666664,0.6233333333333333,0.4778086704945088,0.580201151367446,0.5221913295054912,0.7349907463498577,0.9109147092021007,0.4406225869705193,0.2992318300658532,126.53901079949712,101.01981374389126,0.7008525164279734,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,17,68.3957962792604,232.80336631848985,11.641786314344621,56.75400996491577,37.27450980392157,0.6272549019607843,0.49027258881285424,0.580201151367446,0.5097274111871457,0.7455203312133435,0.9144023508750273,0.43306860034398903,0.2588939979495694,120.63907959736544,92.29144833230632,0.7415224619438694,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,18,67.83882081242533,233.73020555546404,11.68652862349928,56.15229218892606,36.68627450980392,0.6331372549019608,0.48663948460319817,0.580201151367446,0.5133605153968018,0.7483232106991342,0.9112791907248939,0.4389114968031474,0.26786553964444254,120.90432485869893,92.6593102944962,0.7321270972834404,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.4,19,68.40467655082,234.4994878542365,11.778295976626737,56.62638057419327,37.11764705882353,0.6288235294117649,0.48827413730391583,0.580201151367446,0.5117258626960842,0.743584551014816,0.9068566545464117,0.4352498459803685,0.26408124717730963,121.12162457153721,92.95136771733934,0.7363057142197408,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,0,65.26270570104174,245.17782434351312,12.376327831525874,52.886377869515876,34.03921568627451,0.6596078431372546,0.46938290254528,0.580201151367446,0.53061709745472,0.765367165457817,0.9092771270823795,0.4740231887560142,0.32835890874545,124.07532529025468,97.1691318727956,0.6732430538213251,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,1,65.5350643155739,245.78903253756027,12.443117285635251,53.09194702993866,34.23529411764706,0.6576470588235293,0.47004824888633556,0.580201151367446,0.5299517511136644,0.7631479267348271,0.9072456922781205,0.4725413077209089,0.3271864351658554,124.23922720027718,97.40262194880032,0.6738451573966225,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,2,65.1185983013976,249.66939561350844,12.338829365756679,52.77976893564093,33.80392156862745,0.6619607843137254,0.46656838827402514,0.580201151367446,0.5334316117259749,0.7678777071880939,0.9103501002951949,0.4802027458456783,0.3421378221498336,125.23773195744477,99.01279112731538,0.6581295104199016,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,3,67.94131784236835,252.8327766846943,13.114619856747925,54.826697985620434,35.64705882352941,0.6435294117647058,0.472044983426932,0.580201151367446,0.5279550165730681,0.7529084502229637,0.9061603722900046,0.4611450409229313,0.32093732446573314,126.06625368190726,100.11754213786541,0.6806924819035232,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,4,69.0708135512181,271.6232783746216,13.546908268154048,55.523905283064074,35.372549019607845,0.6462745098039215,0.46089129262139894,0.580201151367446,0.539108707378601,0.7588067190296335,0.9086870148238897,0.4723766169504766,0.358614524185616,130.90876248608924,107.68984430590491,0.6415024676155237,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,5,67.06046145394681,266.3634299762756,12.942381541087174,54.11807991285963,34.294117647058826,0.6570588235294117,0.45968862431695545,0.580201151367446,0.5403113756830445,0.7646601660779591,0.9064430516675503,0.48264005021528594,0.36559882097635077,129.5377944663502,105.68692856844496,0.6332773191532058,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,6,66.76687324428941,257.42070013920113,12.779695263244061,53.987177981045356,34.470588235294116,0.6552941176470588,0.4646163077189631,0.580201151367446,0.5353836922810369,0.7642461135485982,0.9099723715256167,0.47561014440691146,0.3458776522881591,127.32365257623773,102.07321839759553,0.6535884706374909,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,7,66.22535971860884,258.36147432052655,12.64227071605624,53.5830890025526,34.0,0.6599999999999998,0.4620664182234414,0.580201151367446,0.5379335817765586,0.7682478379579724,0.9103036794884406,0.4808100383852549,0.353719489910334,127.55939638675058,102.49082581172682,0.6456562662270514,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,8,68.27511758718924,264.05674814767985,13.253663651183507,55.02145393600574,35.21568627450981,0.6478431372549021,0.46415528228420583,0.580201151367446,0.5358447177157941,0.7584544502620925,0.9073221315451309,0.47081319782686604,0.34766521019693014,129.01825041186407,104.6695441920442,0.6523299498281068,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,9,66.60214569583172,256.2516225631351,12.78252678824725,53.81961890758448,34.3921568627451,0.6560784313725487,0.4647254103105606,0.580201151367446,0.5352745896894394,0.7638663320074615,0.9079862904384889,0.4756586192363247,0.34443387153753124,127.02017021763953,101.59492876713458,0.6555700001455614,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,10,69.57372914875063,270.4248483612809,13.557134601426073,56.016594547324566,35.78431372549019,0.6421568627450981,0.46289161737674434,0.580201151367446,0.5371083826232557,0.7554454253403837,0.9084741606966483,0.467331828678966,0.3509761596468321,130.61337993157616,107.19775619122672,0.6490595849722212,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,11,66.6406230645815,256.3588980312804,12.755532750851906,53.885090313729606,34.568627450980394,0.6543137254901961,0.46618243933969444,0.580201151367446,0.5338175606603055,0.7611699261842672,0.9054931706228002,0.4754450781871416,0.34422807952473283,127.01889801264369,101.64488163534146,0.655678768073318,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,12,64.95270069177428,254.93688665702788,12.428801175558776,52.523899516215515,33.333333333333336,0.6666666666666669,0.46171005619371414,0.580201151367446,0.5382899438062859,0.7691719526040948,0.9043826888644156,0.48707153564132794,0.35732418535005245,126.658025466766,101.14330311694553,0.642209530272154,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,13,68.11259542849571,265.0769826051546,13.253849130257775,54.858746298237925,35.0,0.65,0.4624695300749266,0.580201151367446,0.5375304699250735,0.760464175567733,0.9089103715298028,0.47313753707367656,0.351841726826909,129.27965118293235,105.08636277223943,0.6481582731730908,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,14,70.46278624919967,276.59354045105766,13.821598306643128,56.64118794255654,36.1764705882353,0.638235294117647,0.46191695918478176,0.580201151367446,0.5380830408152183,0.7540782825987058,0.9089186171473763,0.4666670102075221,0.35735613936193095,132.11253212121784,109.65378839536426,0.6422740215228359,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,15,67.17690865777419,259.0610754485367,12.969635966661317,54.207272691112884,34.68627450980392,0.6531372549019607,0.4646410730134586,0.580201151367446,0.5353589269865414,0.7608956241476363,0.9058847781461891,0.47414222487151564,0.34586391897424507,127.74651757137327,102.697380657408,0.6542473300631851,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,16,71.65714045701849,266.81524135778966,13.849127498565325,57.80801295845314,37.64705882352941,0.623529411764706,0.4722172314531992,0.580201151367446,0.5277827685468007,0.7345027855438534,0.9126395342341277,0.4477560642762788,0.32212576023888184,129.64471592200638,105.65185828295662,0.6775989954607408,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,17,68.58482341061823,264.71897945714534,13.239495205821587,55.34532820479664,35.372549019607845,0.6462745098039214,0.46415663658514644,0.580201151367446,0.5358433634148536,0.7608734254822572,0.9143411923205406,0.46911514643427715,0.34646026646134487,129.18919371403342,104.94357064328715,0.6536128417720993,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,18,70.11077380272471,273.46567434526077,13.67065572098874,56.44011808173597,36.0,0.64,0.46212583707995486,0.580201151367446,0.5378741629200451,0.7565774626812413,0.9121084439238385,0.46627282264039327,0.3532967254979614,131.36069761064547,108.41258807869669,0.6460503675028922,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.45,19,66.98216001692741,254.57132553318465,12.868107336854678,54.114052680072724,34.8235294117647,0.651764705882353,0.4678103394890445,0.580201151367446,0.5321896605109554,0.7608604798431133,0.9094013317798951,0.4708577633438197,0.3361080369435575,126.5777781439313,100.88767986806651,0.6652930549550038,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,0,66.20139582481585,272.9564670952715,13.77811723200264,52.423278592813205,33.431372549019606,0.6656862745098039,0.4542176365144368,0.580201151367446,0.5457823634855632,0.7711324446816659,0.9113622505588448,0.49546914755806015,0.3877803830142696,131.21323517282192,108.17831630664912,0.612748925754962,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,1,68.5113119741394,290.1332112048498,14.537559058783085,53.97375291535633,34.21568627450981,0.657843137254902,0.4494305022391707,0.580201151367446,0.5505694977608293,0.7659005916420187,0.9078523173408692,0.49368862673094044,0.40430274957535883,135.31355483813957,115.01205603624666,0.5955688217998477,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,2,69.32644465739737,294.95042170410574,14.792320268952913,54.53412438844445,34.6078431372549,0.6539215686274508,0.4491461664182909,0.580201151367446,0.550853833581709,0.7648168332415465,0.911233401984081,0.49177736468295197,0.4069809403731936,136.40587392518455,116.91831690768,0.5939612862081181,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,3,64.83759456925729,280.2252649837672,13.553602937813912,51.283991631443385,32.27450980392157,0.6772549019607843,0.4468217780643257,0.580201151367446,0.5531782219356743,0.7757005035752885,0.903464848480333,0.5127671091587658,0.4175381831636365,132.8825282331263,111.20158790710481,0.5818659465026039,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,4,64.9248472052159,274.7534536186182,13.65819538370717,51.266651821508724,32.411764705882355,0.6758823529411765,0.4492541553272028,0.580201151367446,0.5507458446727973,0.7749794613220577,0.9049236831530999,0.5069272287287466,0.4040292708023942,131.67387245664338,108.941693627766,0.5960149308191494,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,5,65.32533422759751,276.8472838254343,13.652611496660638,51.67272273093689,32.666666666666664,0.6733333333333331,0.44979624911842486,0.580201151367446,0.5502037508815751,0.7743987584197779,0.9061655716778159,0.5057484822981185,0.4048958149735576,132.17285463791544,109.79826786243612,0.5950821060900664,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,6,67.64909773647814,285.0996819644825,14.289650559005274,53.35944717747287,33.86274509803921,0.6613725490196076,0.45046799574297874,0.580201151367446,0.5495320042570213,0.7684930031568018,0.910221240300345,0.495701121799272,0.4014105329624549,134.14446797800866,113.01567546070851,0.599213116100887,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,7,67.04476600105308,284.62457713525,14.080607003175547,52.964158997877526,33.431372549019606,0.665686274509804,0.4487586979199461,0.580201151367446,0.551241302080054,0.7720773713799435,0.9098304296416221,0.4997777163636141,0.40597388389769906,134.03232752695615,112.87219760496977,0.5936605133844144,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,8,69.92650502191766,303.61435424317506,15.124313846872482,54.80219117504518,34.6078431372549,0.6539215686274509,0.4454104790384314,0.580201151367446,0.5545895209615687,0.7632243355227846,0.906463500435636,0.49456280965344207,0.41910377489433154,138.34820722721412,120.37764795410085,0.5808802172134176,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,9,69.26392142117137,292.72017547758384,14.713680473221086,54.55024094795028,34.6078431372549,0.6539215686274509,0.4496400475329195,0.580201151367446,0.5503599524670806,0.7636478589388301,0.9079227542223143,0.4903616291067669,0.40302645072811916,135.90709578646317,116.02630837389565,0.5972827890422308,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,10,68.42408048487171,290.1090259011433,14.50545270217729,53.918627782694436,34.1764705882353,0.6582352941176469,0.44944952629133944,0.580201151367446,0.5505504737086606,0.7660716512335078,0.9077708140404473,0.49431350992882145,0.4050479365873913,135.3070675312287,115.00992044718114,0.5949928613377614,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,11,63.15695859035579,259.3693361948625,12.982870596572598,50.17408799378321,32.0,0.68,0.4548021095499182,0.580201151367446,0.5451978904500818,0.7766870961712558,0.9060460185948307,0.505886719530743,0.38550865395699424,127.77897256785539,102.81933915438795,0.6150200092780577,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,12,68.12473907108317,286.35913613472025,14.457811854611673,53.6669272164715,34.294117647058826,0.6570588235294116,0.4518881365470794,0.580201151367446,0.5481118634529207,0.7621718644406632,0.9036716738576801,0.49301035761796796,0.3988902582293197,134.3785690710725,113.48851798361747,0.6014638127555598,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,13,68.79563265811188,288.31715433131393,14.621020714335183,54.17461194377671,34.588235294117645,0.6541176470588237,0.4520727527352419,0.580201151367446,0.5479272472647582,0.7631263947985288,0.9092963090734815,0.4897962209460927,0.3972468159930682,134.862909452579,114.24949004934653,0.603624367631199,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,14,70.82823841190266,308.55578987625347,15.427789493812856,55.400448918089786,35.0,0.65,0.4447378715931249,0.580201151367446,0.555262128406875,0.7609346556177045,0.9065111627127607,0.4920014876346186,0.42097355626375227,139.4260744625153,122.32297709043081,0.5790264437362478,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,15,68.33815590253218,291.553542512071,14.577677125603602,53.76047877692859,34.0,0.6599999999999998,0.44777327681542195,0.580201151367446,0.5522267231845782,0.7664350758993149,0.9063771259328578,0.496184206819777,0.4087507670607872,135.64115461955464,115.58265464939409,0.5912492329392124,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,16,71.56753709466778,299.04715620444983,15.29795987669723,56.26957721797054,36.0,0.6399999999999999,0.4523917949791606,0.580201151367446,0.5476082050208394,0.7468516662529437,0.9110149044563212,0.4787088704440638,0.3953932475558154,137.27852326114493,118.46929156614344,0.6068974503776283,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,17,69.03421151541168,293.69939843996724,14.716483354584957,54.317728160826746,34.450980392156865,0.6554901960784314,0.4489992443239685,0.580201151367446,0.5510007556760316,0.7669760262577205,0.9138027178126075,0.49287804203592583,0.40702006936694374,136.12426556579874,116.42563532774713,0.5933001527703902,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,18,69.91237273930523,300.6851500592487,14.99451916025279,54.917853579052434,34.72549019607843,0.6527450980392157,0.4470039491488009,0.580201151367446,0.5529960508511991,0.764754669322861,0.911057873582283,0.49228365759340137,0.4135282188648682,137.7002321230816,119.2123614666548,0.5868146473659721,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.5,19,67.19465266248918,286.74157240075766,14.278179185345953,52.91647347714323,33.450980392156865,0.6654901960784313,0.44800147186246025,0.580201151367446,0.5519985281375398,0.7696148953606905,0.9061105529777029,0.5005216418799793,0.4089643019557843,134.526973990852,113.6892475326883,0.5911657887195865,0.0,0.9,1.0,0.0,0.0,0.0,0.5
0.5,0.55,0,69.49524330616016,321.88993553764766,16.004567951533804,53.49067535462635,33.745098039215684,0.662549019607843,0.43698457062301055,0.580201151367446,0.5630154293769895,0.7705665195521447,0.9108677211458583,0.5114379998809626,0.45548388567202236,142.2441435015919,127.63086192469696,0.5446218740909011,0.0,0.9,1.0,0.0,0.0,0.0,0.5
