point,rho,seed,Output,Total_Capital,Investment,Unemployment_Rate,Wage_Share,Profit_Share,Average_Utilization,Capitalist_Consumption,Tax_Rate,Consumption,Employment,Wage_Rate,Money_Buffer
3,0.55,2,111.89440746470189,420.1971110159786,29.105292738983124,0.5150980392156863,0.3619410352570939,0.6380589647429061,0.6179653070977892,49.35893530229259,0.072317545144447,82.78911472571879,48.490196078431374,0.8356046136430378,0.0
4,0.35,0,0.0,5.249181586023923e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
4,0.35,1,0.0,4.9372232534348025e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
4,0.35,2,0.0,4.982285480470845e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
4,0.55,0,133.71565665882466,486.56621901105694,33.080422536964406,0.3370588235294118,0.43386560288720144,0.5661343971127986,0.6800812750691285,48.255160493768464,0.10647214891189026,100.63523412186022,66.29411764705883,0.8751756208221637,0.0
4,0.55,1,135.82090558914197,497.9683469651914,33.871936889847206,0.3288235294117646,0.4336311185728173,0.5663688814271828,0.6760938522706256,48.86376307448095,0.10278575914445696,101.94896869929478,67.11764705882354,0.8775442416909808,0.0
4,0.55,2,136.19808008127083,495.27718744171716,33.98258572539326,0.32411764705882357,0.4362311282609945,0.5637688717390054,0.6829406062461046,48.70747312553414,0.10135871941089433,102.21549435587761,67.58823529411765,0.8792012450264486,0.0
5,0.35,0,122.9500949664384,331.903112330054,22.82011389653459,0.36274509803921573,0.44998364988394385,0.5500163501160561,0.8741333607364243,48.90149171154771,0.11422451545473214,100.12998106990385,63.72549019607843,0.8682311599518612,0.0
5,0.35,1,120.30257694917707,327.32414415573464,22.104980357032986,0.3799999999999999,0.44516907608441497,0.554830923915585,0.8637887192997775,48.2817324989917,0.12165297880593975,98.19759659214405,62.0,0.8641275417710363,0.0
5,0.35,2,121.12186902005809,328.82631184362384,22.35836440136432,0.37529411764705883,0.44609035966582705,0.553909640334173,0.8664583361793188,48.53077535524526,0.11937071071794149,98.76350461869376,62.470588235294116,0.8649734540140978,0.0
5,0.55,0,125.37665404211167,481.49543614102197,32.75506599339408,0.46294117647058813,0.3621459578730189,0.6378540421269812,0.6060789855893267,48.55532139075574,0.15342027517648685,92.62158804871757,53.705882352941174,0.8454427065356718,0.0
5,0.55,1,124.75696102431596,479.5569889603283,32.59961874472126,0.46568627450980377,0.3618497758387474,0.6381502241612526,0.6053630489703524,48.29236717368062,0.15501503195021585,92.1573422795947,53.431372549019606,0.844903050959697,0.0
5,0.55,2,123.77440351185685,472.5207530477536,32.119015076406285,0.46823529411764697,0.36277735163081215,0.6372226483691878,0.6094366442508538,47.96675826684062,0.15665059397425865,91.65538843545058,53.1764705882353,0.8444498455262007,0.0
6,0.35,0,0.0,8.501820565822818e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
6,0.35,1,0.0,6.990023335004967e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
6,0.35,2,0.0,6.9986449415400914e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
6,0.55,0,129.0576566688985,448.98151324902597,34.52187981210303,0.4223529411764707,0.3821581303087844,0.6178418696912156,0.6726413817114124,48.46786403810295,0.13885675198087807,94.53577685679544,57.76470588235294,0.8541666613909167,0.0
6,0.55,1,129.95954191659519,450.8761074406682,34.94348561434288,0.4182352941176471,0.3826327513445321,0.6173672486554678,0.6746537189350278,48.71037946226752,0.13667745410576976,95.0160563022523,58.1764705882353,0.8548432880105603,0.0
6,0.55,2,129.6274920005241,449.63465960279166,34.79340767349722,0.4192156862745098,0.38272772624358625,0.6172722737564138,0.6749241319205248,48.63805880554337,0.13740712121741677,94.8340843270269,58.07843137254902,0.8545439212309919,0.0
7,0.35,0,120.72284408871538,328.6969214412518,22.211850067861917,0.37803921568627447,0.4451488111339342,0.5548511888660658,0.8633121801926276,49.27874595951509,0.12064603728812578,98.51099402085347,62.19607843137255,0.8643174958517337,0.0
7,0.35,1,121.60843190406493,327.7974069500851,22.37198229054442,0.3686274509803921,0.45007694016395194,0.5499230598360481,0.873876938715982,49.155645665696696,0.11718253955268806,99.2364496135205,63.13725490196079,0.8671798267286763,0.0
