point,rho,seed,Output,Total_Capital,Investment,Unemployment_Rate,Wage_Share,Profit_Share,Average_Utilization,Capitalist_Consumption,Tax_Rate,Consumption,Employment,Wage_Rate,Money_Buffer
3,0.55,0,111.05694723502597,418.6654239675638,28.576887095311886,0.5223529411764707,0.358651014712705,0.6413489852872951,0.5987036843385737,49.56320290053338,0.07362207797096978,82.48006013971408,47.76470588235294,0.8345307172928628,0.0
3,0.55,1,110.5367152578654,417.703185385716,28.413541546365508,0.5264705882352942,0.35714296532128625,0.6428570346787137,0.5963607931097895,49.51704879950677,0.07418379049214792,82.12317371149987,47.35294117647059,0.8337018777704523,0.0
3,0.55,2,109.92545300563127,416.3828491875154,28.173534935029984,0.5290196078431373,0.3568856994195254,0.6431143005804746,0.5947462482057636,49.38349718882969,0.07492059422441416,81.75191807060126,47.09803921568628,0.8331928536481454,0.0
4,0.35,0,0.0,7.233090775685111e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
4,0.35,1,0.0,6.608011134085508e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
4,0.35,2,0.0,6.538644868834229e-57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
4,0.55,0,132.07790419899422,472.58439342041527,32.14601778420327,0.3419607843137255,0.435352503160439,0.5646474968395611,0.672911072418094,47.924569913165996,0.10857778408152573,99.93188641479094,65.80392156862744,0.8738423229164333,0.0
4,0.55,1,135.35618493630218,492.0070982705648,33.39432096889122,0.33039215686274503,0.43387019044306147,0.5661298095569386,0.6636649227653951,48.98560932053632,0.10319215332140477,101.96186396741098,66.96078431372548,0.8770571542422638,0.0
4,0.55,2,133.693239816472,486.0115091835476,32.75783733985397,0.3380392156862745,0.4333282688077615,0.5666717311922385,0.6629753161799944,48.49384879389376,0.10672633704057762,100.93540247661804,66.19607843137256,0.875463158614336,0.0
5,0.35,0,123.50992294140221,329.59756335753843,22.644758892862242,0.3550980392156863,0.4543232053241242,0.5456767946758758,0.8646217625148276,49.06127408180622,0.11122867921112058,100.86516404853997,64.49019607843137,0.870120892476046,0.0
5,0.35,1,121.32567193813345,323.2553893699484,21.999970497034038,0.36549019607843125,0.45349068183812075,0.5465093181618792,0.8638113000821959,48.431512372852744,0.11603963517806061,99.32570144109941,63.450980392156865,0.867358121254442,0.0
5,0.35,2,121.32902148127576,324.01846453804336,22.047511090447287,0.3670588235294117,0.45233952232025915,0.5476604776797409,0.861426018286694,48.40843531449789,0.1164367727518037,99.28151039082847,63.294117647058826,0.8671565795859569,0.0
5,0.55,0,125.50002702562062,479.76679022010575,32.636069514504165,0.46509803921568627,0.3601538077894553,0.6398461922105446,0.5936138346537018,48.929668942894644,0.1536572823443851,92.86395751111644,53.490196078431374,0.845016462892246,0.0
5,0.55,1,123.8936875455103,472.00068964930404,32.07842944754851,0.4709803921568627,0.3603332962546113,0.6396667037453888,0.5952035764106213,48.28571076295705,0.15717495375350599,91.81525809796179,52.90196078431372,0.8439017648066917,0.0
5,0.55,2,122.71090545085755,464.1803520165085,31.538972871354307,0.4745098039215686,0.3610536191534363,0.6389463808465637,0.5991229212378354,47.90686201309102,0.15932565486048147,91.17193257950323,52.549019607843135,0.8431403290984065,0.0
6,0.35,0,0.0,1.2411562801477031e-64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
6,0.35,1,0.0,9.984595621988355e-65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
6,0.35,2,0.0,1.0250798659261356e-64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0
6,0.55,0,127.54614914306592,439.4972031630829,33.653141510269286,0.42882352941176466,0.38155088369565265,0.6184491163043474,0.6616678777815592,48.39226974698824,0.1415766530194054,93.89300763279665,57.11764705882353,0.8523918796865376,0.0
6,0.55,1,128.78522867606313,444.2009409809054,34.187136388710144,0.42392156862745106,0.381781425279695,0.6182185747203051,0.661559494760543,48.663247790291,0.13895438505449378,94.59809228735294,57.6078431372549,0.853592763845319,0.0
6,0.55,2,130.48781202107634,448.69187388273485,34.901856246641344,0.4147058823529412,0.3837655882896389,0.6162344117103612,0.6652227492166494,48.94228896260732,0.13503997548384128,95.585955774435,58.529411764705884,0.8558798829556883,0.0
7,0.35,0,121.56690754818942,325.24326343105014,22.059598443269795,0.3662745098039217,0.45210279692403704,0.547897203075963,0.859901136788005,49.32471856572211,0.1160782697287821,99.50730910491963,63.372549019607845,0.8674599571946209,0.0
7,0.35,1,121.8324998087671,323.30544284339305,22.078394064245657,0.3605882352941176,0.4558776580236124,0.5441223419763876,0.8682712845187148,49.17886834789397,0.11426145440554587,99.75410574452142,63.94117647058823,0.8689249949420043,0.0
7,0.35,2,120.92553475652683,323.6922173486002,21.95248151405384,0.3701960784313725,0.45113589369055485,0.5488641063094452,0.8590863474175932,49.124298871103846,0.11770596582216464,98.97305324247301,62.98039215686274,0.8662996483209222,0.0
