sigma,eta,pi0,pct_capitalists,delta,c1,wealth_effect,capitalist_mpc,beta,target_utilization,c0,point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,chord_raw,chord,wage_led_chord,viable_chord,rho_star,rho_star_in_support,quad_coef,quad_coef_se,n_rho,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi
0.5097211164422333,0.10874184342101216,0.36050657397136093,0.19933006311766804,0.06239134423434734,0.8950205030385405,0.07997381772845984,0.44023867715150117,0.21928865741938353,0.9204895631875842,1.5582287684082985,0,0.0,1.0,702.9242720054143,13.709969378249344,,,3,,0.0,939.438859745936,,,0.0,0.6219154026930762,1.0,-2882.8361982079095,1157.5907486087947,4,0.0,6.131592596810984e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,187.88777194918725,594.5904856099593,37.09178101287876,0.01385620915032681,0.59948252217057,0.40051747782943004,0.9266123520157147,59.78675512966077,0.0032653136344078146,150.79599093630844,98.61437908496733,1.1406841486728663,0.0
0.38997081900015473,0.10874184342101216,0.36050657397136093,0.19933006311766804,0.06239134423434734,0.8950205030385405,0.07997381772845984,0.44023867715150117,0.21928865741938353,0.9204895631875842,1.5582287684082985,1,0.0,1.0,664.7837052250586,11.902945285846533,,,3,,0.0,926.6823401963916,,,0.0,0.6000123656004623,1.0,-3323.5075544596803,1575.3573054030594,4,0.0,4.106941336614151e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,185.3364680392784,578.522561101288,36.10933013484885,0.020784313725490215,0.6027329092293474,0.3972670907706526,0.9457785456613433,58.994545359638145,0.004848622228886476,149.22713790442955,97.92156862745098,1.1396374295742355,0.0
0.5097211164422333,0.08875667545944452,0.36050657397136093,0.19933006311766804,0.06239134423434734,0.8950205030385405,0.07997381772845984,0.44023867715150117,0.21928865741938353,0.9204895631875842,1.5582287684082985,2,0.0,1.0,661.0454901021592,19.14055954805671,,,3,,0.0,908.4409153931183,,,0.0,0.6051820863969033,1.0,-3142.3862786280683,1494.6594478448635,4,0.0,5.419314730799688e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987053855444066,0.0,181.68818307862367,818.5342918908315,51.050483192863084,0.18013071895424837,0.419738150876179,0.5802618491238211,0.55420420253734,69.26968148710704,0.038514430522871394,130.6376998857606,81.98692810457517,0.9301782152531629,0.0
0.5097211164422333,0.10874184342101216,0.32313156258314846,0.19933006311766804,0.06239134423434734,0.8950205030385405,0.07997381772845984,0.44023867715150117,0.21928865741938353,0.9204895631875842,1.5582287684082985,3,0.0,1.0,554.5509226679211,46.49395562554842,,,3,,0.0,625.4736693880274,,,0.0,-0.11421146068238582,0.0,451.4332263125257,2595.3162095083258,4,0.0,1.8750934485414446e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,125.09473387760552,339.55735858002214,21.183925467436797,0.21372549019607842,0.5819131446159402,0.41808685538405976,0.9541580483954594,45.7379856567822,0.05865563318584727,103.91080841016874,78.62745098039215,0.9263330905650249,0.0
0.5097211164422333,0.10874184342101216,0.36050657397136093,0.13501247209496797,0.06239134423434734,0.8950205030385405,0.07997381772845984,0.44023867715150117,0.21928865741938353,0.9204895631875842,1.5582287684082985,4,0.0,1.0,704.2441793585418,12.842645015114467,,,3,,0.0,934.7991592535374,,,0.0,0.6256029039012058,1.0,-2803.455005755527,1113.349888768558,4,0.0,6.123044406605464e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,186.95983185070756,590.037028984845,36.80315046806644,0.017124183006535964,0.6008582401087545,0.3991417598912454,0.930096435319962,52.65823675543538,0.0040028753071471865,150.15668138264115,98.2875816993464,1.1410681619868968,0.0
0.5097211164422333,0.10874184342101216,0.36050657397136093,0.19933006311766804,0.06025714533403516,0.8950205030385405,0.07997381772845984,0.44023867715150117,0.21928865741938353,0.9204895631875842,1.5582287684082985,5,0.0,1.0,734.3046548634453,2.023476404056906,,,3,,0.0,1037.391693575001,,,0.0,0.6117689401008913,1.0,-3284.9226905106566,568.0782202321433,4,0.0,8.721032154910217e-50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,207.47833871500026,781.0922585280077,47.066776444652895,0.0,0.5539235565115636,0.4460764434884364,0.7779764488933555,67.32066387577764,0.0,160.4115622703474,100.0,1.1492649483934572,0.0
0.5097211164422333,0.10874184342101216,0.36050657397136093,0.19933006311766804,0.06239134423434734,0.9175451799761504,0.07997381772845984,0.44023867715150117,0.21928865741938353,0.9204895631875842,1.5582287684082985,6,0.0,1.0,695.575648646232,0.7294664420307417,,,3,,0.0,896.7948794152276,,,0.0,0.6317322246576144,1.0,-2640.111978880454,1404.0710691914146,4,0.0,6.1308261186615994e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,179.35897588304556,533.3771870933678,33.33030219614093,0.029150326797385648,0.6142769411279447,0.3857230588720552,0.9747307416645188,57.02586489230088,0.006824732575024692,146.02867368690465,97.08496732026144,1.1347982386539972,0.0
0.5097211164422333,0.10874184342101216,0.36050657397136093,0.19933006311766804,0.06239134423434734,0.8950205030385405,0.04137290676124394,0.44023867715150117,0.21928865741938353,0.9204895631875842,1.5582287684082985,7,0.0,1.0,452.53290586576685,6.198759140069655,,,3,,0.0,649.8968473338465,,,0.0,0.5871361120777137,1.0,-2596.7012704339713,1393.2086636513277,4,0.0,3.739506469588304e-50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,129.97936946676933,602.7586633242942,37.58866619996862,0.41869281045751644,0.3822574122630093,0.6177425877369909,0.5103961655426824,52.100244040530775,0.11627309846052908,92.39070326680071,58.13071895424836,0.8547376428534775,0.0
0.5097211164422333,0.10874184342101216,0.36050657397136093,0.19933006311766804,0.06239134423434734,0.8950205030385405,0.07997381772845984,0.20189164550974967,0.21928865741938353,0.9204895631875842,1.5582287684082985,8,0.0,1.0,457.1604010195768,6.809643039577814,,,3,,0.0,667.6960849964204,,,0.0,0.5844877356112916,1.0,-2705.483806092217,1341.9246918307742,4,0.0,8.24332212921164e-51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,133.53921699928412,624.3863181898729,38.83133653968331,0.40418300653594774,0.38286229581059833,0.6171377041894016,0.507354662152839,53.281986370214305,0.11000903174770588,94.70788045960082,59.58169934640523,0.8581934579836603,0.0
0.5097211164422333,0.10874184342101216,0.36050657397136093,0.19933006311766804,0.06239134423434734,0.8950205030385405,0.07997381772845984,0.44023867715150117,0.299917072057724,0.9204895631875842,1.5582287684082985,9,0.0,1.0,695.1274524356172,14.649068857805583,,,3,,0.0,929.9845930596157,,,0.0,0.6201730251143489,1.0,-2892.194199880921,1215.5775206998858,4,0.0,6.211968444544486e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,185.9969186119232,580.7840296902191,36.23414386996952,0.017581699346405244,0.6031506993613286,0.39684930063867135,0.937726846055909,59.14965539940573,0.004112977159841966,149.76277474195365,98.24183006535948,1.1404683516782435,0.0
0.5097211164422333,0.10874184342101216,0.36050657397136093,0.19933006311766804,0.06239134423434734,0.8950205030385405,0.07997381772845984,0.44023867715150117,0.21928865741938353,0.8651632722467184,1.5582287684082985,10,0.0,1.0,717.419684133314,4.25560306070042,,,3,,0.0,1002.0994589696902,,,0.0,0.612183146565131,1.0,-3197.537714440914,784.2784065748654,4,0.0,6.819118328257417e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,200.4198917939381,697.2927994428677,43.50617327678045,0.0,0.5734723291712656,0.42652767082873444,0.8421983317132758,63.82320533982935,0.0,156.91371851715766,100.0,1.1492649483934572,0.0
0.5097211164422333,0.10874184342101216,0.36050657397136093,0.19933006311766804,0.06239134423434734,0.8950205030385405,0.07997381772845984,0.44023867715150117,0.21928865741938353,0.9204895631875842,1.9595316760241985,11,0.0,1.0,829.4040155086387,4.499559382414578,,,3,,0.0,895.925926002686,,,0.0,0.058292255749175265,0.0,938.8606225541043,3586.831312007114,4,0.0,3.758578844644085e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,179.18518520053723,533.6309364951258,33.31871999833486,0.029934640522875824,0.5987449851605104,0.40125501483948955,0.9530427067600257,59.332508284496754,0.007332533258052225,145.86646520220236,97.00653594771241,1.106766937903026,0.0
0.38997081900015473,0.08875667545944452,0.32313156258314846,0.13501247209496797,0.06025714533403516,0.9175451799761504,0.04137290676124394,0.20189164550974967,0.299917072057724,0.8651632722467184,1.9595316760241985,12,0.0,1.0,394.8482448661375,4.963186935377422,,,3,,0.0,589.4870466642041,,,0.0,0.5794461053185453,1.0,-2485.00693195059,1204.3885056040085,4,0.0,8.326428520403579e-50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987053855444066,0.0,117.89740933284084,519.8550408761344,31.25782856146604,0.3952287581699347,0.4449152448062847,0.5550847551937154,0.6015191898683149,40.063090012836504,0.11876365668532989,86.63958077137481,60.47712418300654,0.8673466296974471,0.0
0.8125085324980319,0.08425509613007306,0.33704639598727226,0.12394809252582492,0.04045591654255986,0.8248645581305027,0.030414255261421202,0.34956578388810156,0.9254198456183076,0.8139921114314348,0.7805222701281309,13,1.0,0.0,8.048441761853743,14.124838517881182,8.048441761853743,14.124838517881182,3,0.0,0.0,4.160844716876384,4.160844716876384,0.0,1.0,0.41333997160194064,1.0,46.4368747081032,16.906695893001242,4,64.21583999186747,214.87700731329983,8.640214334671576,0.6517647058823529,0.4515973234165019,0.5484026765834981,0.5621532505634894,25.738119821822266,0.2936199622442303,55.57562565719589,34.8235294117647,0.8330590190123169,0.0,65.04800893524275,305.20646657596023,12.325681199883514,0.698954248366013,0.3831967955305758,0.6168032044694242,0.39806530569929977,25.182434333155367,0.33015393358885886,52.72232773535924,30.104575163398692,0.8282490825060629,0.0
0.6625898770056664,0.08425509613007306,0.33704639598727226,0.12394809252582492,0.04045591654255986,0.8248645581305027,0.030414255261421202,0.34956578388810156,0.9254198456183076,0.8139921114314348,0.7805222701281309,14,1.0,0.0,12.156689445320902,10.942221648579023,12.156689445320902,10.942221648579023,3,0.0,0.0,6.376653281342196,6.376653281342196,0.0,1.0,0.38299700075718296,1.0,51.95033257285519,13.081062664144918,4,64.2156371302108,228.49342454537592,9.214820521920053,0.6615032679738561,0.4383697348941012,0.5616302651058988,0.5975011204211106,25.650381838127085,0.30070656240912114,55.00081660829074,33.849673202614376,0.832018361016453,0.0,65.49096778647923,323.73907472223385,12.957357373374334,0.6984967320261437,0.38105275272229355,0.6189472472777064,0.4280132624493483,24.980289251153845,0.33138326446916366,52.53361041310492,30.15032679738562,0.828254928436086,0.0
0.8125085324980319,0.10476735346019267,0.33704639598727226,0.12394809252582492,0.04045591654255986,0.8248645581305027,0.030414255261421202,0.34956578388810156,0.9254198456183076,0.8139921114314348,0.7805222701281309,15,1.0,0.0,6.166326580572805,7.34000099462419,6.166326580572805,7.34000099462419,3,0.0,0.0,2.1160781617443303,2.1160781617443303,0.0,1.0,0.4298684639707167,1.0,43.96258038563566,7.737010306101478,4,63.52138933134207,210.7252138046157,8.557892852295923,0.6540522875816993,0.4449984680668349,0.555001531933165,0.5527385742182372,25.73387292355099,0.29195209029643115,54.96349647904615,34.59477124183007,0.8172388873876169,0.0,63.94460496369093,299.8421435718894,12.027949064786908,0.7038562091503268,0.3753556323272254,0.6246443676727746,0.3871610491847512,25.091381623188386,0.33074446337104324,51.91665589890402,29.61437908496732,0.8110500940681074,0.0
0.8125085324980319,0.08425509613007306,0.3845604471862316,0.12394809252582492,0.04045591654255986,0.8248645581305027,0.030414255261421202,0.34956578388810156,0.9254198456183076,0.8139921114314348,0.7805222701281309,16,1.0,0.0,6.20673073807139,8.260523311909886,6.20673073807139,8.260523311909886,3,0.0,0.0,2.8251957740998996,2.8251957740998996,0.0,1.0,0.4069127424629032,1.0,33.338240390076436,1.066848714921691,4,60.22335147691039,213.9601163244005,8.64861135732332,0.7247712418300652,0.3769909540959788,0.6230090459040212,0.5248824321380621,24.940431984901114,0.3490140661692554,51.57474011958707,27.522875816993462,0.8257018283183601,0.0,60.78839063173037,295.7315360763458,11.97394233503166,0.7664705882352942,0.31561940545753214,0.684380594542468,0.3815196312723043,23.85120011041201,0.38779574018117735,48.814448296698714,23.35294117647059,0.8217884762781419,0.0
