point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,chord_raw,chord,wage_led_chord,viable_chord,rho_star,rho_star_in_support,quad_coef,quad_coef_se,n_rho,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi
10,0.0,1.0,702.6313713631727,0.5823227390634137,,,3,,0.0,998.19310782686,,,0.0,0.6047539754600783,1.0,-3353.7217479204655,890.1884631630477,4,0.0,5.687507268180228e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,199.63862156537206,690.4598357984022,43.07871989638449,0.0,0.5756784721055216,0.42432152789447847,0.8497463038960601,63.469440735871615,0.0,156.55990166898758,100.0,1.1492649483934572,0.0
11,0.0,1.0,823.1194024406772,3.0183923939204598,,,3,,0.0,908.8686600993095,,,0.0,-0.01431850551616348,0.0,800.203953010264,3706.722126243371,4,0.0,3.3183085432612596e-52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775177662993428,0.0,181.77373201986197,547.0108644216851,34.117527871617234,0.022745098039215705,0.600612200343332,0.399387799656668,0.9562555384647161,59.467702507160226,0.0054614820642569515,147.6562041482447,97.72549019607844,1.1175880414132866,0.0
12,0.0,1.0,394.3660512658464,3.075553298632917,,,3,,0.0,592.8136103414328,,,0.0,0.578003077130681,1.0,-2527.887781947484,1215.1065993067555,4,0.0,1.0310612496200586e-49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987053855444066,0.0,118.56272206828662,523.3233275391041,31.569705201747166,0.3945098039215686,0.44302227961472207,0.5569777203852779,0.5888398873068894,40.33882696144929,0.11817297057054375,86.99301686653945,60.54901960784313,0.8675069505549242,0.0
13,1.0,0.0,10.564815143995324,9.348606742044096,10.564815143995324,9.348606742044096,3,0.0,0.0,8.599984841246794,8.599984841246794,0.0,1.0,-0.024418177010023568,0.0,10.072891832405196,21.411270344591852,4,63.94716340481079,236.2955788510218,9.526072230846685,0.6677124183006535,0.43184590050154753,0.5681540994984525,0.6260280629963256,25.501904973690696,0.3066031458537474,54.4210911739641,33.22875816993464,0.8313904733876961,0.0,65.66716037306014,330.8139431874285,13.325930345838302,0.6944444444444443,0.38551769685342835,0.6144823031465716,0.4582590729744323,24.773428562221586,0.3302509299407872,52.341230027221854,30.555555555555557,0.8286127478740918,0.0
14,1.0,0.0,14.590173509067304,7.074217968643346,14.590173509067304,7.074217968643346,3,0.0,0.0,13.438774930603005,13.438774930603005,0.0,1.0,0.09773506273215778,0.0,18.13503012238,14.805105221184105,4,63.805455367585004,240.7236208127052,9.619828767103836,0.6707189542483659,0.4287359585219102,0.5712640414780898,0.6311322614297722,25.41418466611303,0.3092972006933241,54.18562660048116,32.928104575163395,0.8311054925151268,0.0,66.4932103537056,337.82571805087446,13.694509127954262,0.6888888888888888,0.3879145293380574,0.6120854706619426,0.4682740614926805,24.953135307826518,0.32525518518330343,52.79870122575134,31.11111111111111,0.829208092380085,0.0
15,1.0,0.0,12.070942747255136,8.631969904761483,12.070942747255136,8.631969904761483,3,0.0,0.0,3.8387268129549184,3.8387268129549184,0.0,1.0,0.4240042684288319,1.0,79.41855744856542,6.4926512155541465,4,63.87104658577894,236.12544324248105,9.673177695188464,0.6679738562091502,0.42374185507096457,0.5762581449290355,0.6179612045146162,25.77065603640573,0.30213271632521477,54.197868890590485,33.20261437908497,0.8154812185393779,0.0,64.63879194836993,326.1842958299989,13.104072750424114,0.6992156862745098,0.37756042386101685,0.6224395761389833,0.45078908810708684,24.661047907158434,0.3310944095553669,51.53471919794581,30.07843137254902,0.811626375075428,0.0
16,1.0,0.0,14.030537033088905,6.558628454920331,14.030537033088905,6.558628454920331,3,0.0,0.0,9.317053494459033,9.317053494459033,0.0,1.0,0.36986073929660085,1.0,53.905858068114014,15.140466993700304,4,60.28467874325403,229.0888481194461,9.316363733570478,0.7298039215686275,0.36955539005502097,0.6304446099449791,0.5857390710578494,24.80276826225534,0.35538299877386154,50.96831500968354,27.019607843137255,0.8252099465381987,0.0,62.14808944214584,317.43020784341235,12.902814146807616,0.7512418300653595,0.3292695124941853,0.6707304875058148,0.43529527650975314,23.97065304448005,0.3777187961374611,49.24527529533822,24.875816993464053,0.8231953527165027,0.0
17,1.0,0.0,12.668093923360194,8.370178651972212,12.668093923360194,8.370178651972212,3,0.0,0.0,7.709616404230753,7.709616404230753,0.0,1.0,0.3470839527040722,0.0,41.42172828622861,18.2531277833986,4,64.24085616432889,239.63321882418776,9.609771175375714,0.6673856209150326,0.43028600201177164,0.5697139979882283,0.6206344411988782,25.08463758317175,0.30563884142806547,54.631084988953184,33.26143790849673,0.8314706882906484,0.0,65.78277944517505,332.76343255108674,13.35600513973759,0.6943137254901961,0.38504187184291583,0.6149581281570842,0.4562565641415864,24.28319741200237,0.32964552555927257,52.426774305437455,30.568627450980397,0.8286583517866468,0.0
18,1.0,0.0,10.590566318797565,8.344859356610753,10.590566318797565,8.344859356610753,3,0.0,0.0,9.174115338990177,9.174115338990177,0.0,1.0,0.32731103166603864,0.0,30.663702554213586,36.89331657662787,4,65.25398023321277,234.23439311885988,9.914058699781263,0.6567320261437908,0.43781176249541515,0.5621882375045849,0.6450417439238415,25.85581020444708,0.29674183702070994,55.339921533431514,34.326797385620914,0.8325108730766863,0.0,67.08880330101083,327.3404912359849,13.926610598791003,0.6846405228758169,0.38990379504969147,0.6100962049503086,0.4737192530529808,25.090683419465496,0.3211751810792405,53.16219270221981,31.535947712418302,0.8296688424463659,0.0
19,1.0,0.0,14.667339481129053,7.482491742798929,14.667339481129053,7.482491742798929,3,0.0,0.0,13.240146518225286,13.240146518225286,0.0,1.0,0.20779796665643852,0.0,25.097942189671475,24.207700010660773,4,63.939552371102174,236.66405771702793,9.524408205533904,0.6678431372549017,0.4317000806089268,0.5682999193910733,0.6248629937298252,25.49952627430598,0.3067489300186741,54.41514416556827,33.2156862745098,0.83139915149131,0.0,66.58758167474723,335.0671466593446,13.649487049713436,0.6899346405228757,0.3859375877512315,0.6140624122487685,0.4590655282382821,25.108889196708503,0.3249746262897332,52.93809462503379,31.00653594771242,0.8290952052310906,0.0
20,1.0,0.0,18.314020970037557,5.146024521046293,18.314020970037557,5.146024521046293,3,0.0,0.0,9.852659391360534,9.852659391360534,0.0,1.0,0.38161709817898626,1.0,77.3507858326992,16.24018148622832,4,104.24387662601403,393.21587952705454,15.98301498391607,0.4636601307189543,0.4410462904412487,0.5589537095587512,0.6268808364808981,45.44794664210818,0.13526119649626958,88.26086164209796,53.63398692810458,0.8573700744205356,0.0,106.21440850428615,545.629065500984,21.999537688168786,0.5088888888888888,0.39326492212037323,0.6067350778796268,0.45750149433808174,44.512528473338456,0.15440585622964395,84.21487081611735,49.111111111111114,0.8507016980349168,0.0
21,1.0,0.0,17.291724764441046,10.517652931225745,17.291724764441046,10.517652931225745,3,0.0,0.0,18.121828059628953,18.121828059628953,0.0,1.0,2.8867431822623324,0.0,-3.6224519028665756,10.461625263820173,4,71.52466884985047,264.1890764033495,10.69083969432721,0.6282352941176471,0.43419909090657827,0.5658009090934217,0.628468237269992,29.48771543640741,0.259235644150974,60.83382915552326,37.1764705882353,0.8356638143739001,0.0,75.14903446177625,383.5708543650533,15.40500680193414,0.6517647058823529,0.38595956435636464,0.6140404356436353,0.45372392942618944,29.593736641590784,0.27328202495361725,59.74402765984211,34.8235294117647,0.8331622674533087,0.0
22,1.0,0.0,20.06551550527472,7.717861356541927,20.06551550527472,7.717861356541927,3,0.0,0.0,17.102541190233257,17.102541190233257,0.0,1.0,0.2452553245375925,0.0,39.383581754640886,21.810246160519885,4,64.04436593943545,245.75846790628793,9.879172113101326,0.672222222222222,0.42502583113336684,0.5749741688666331,0.6026772865591509,25.468247428524496,0.31024922956105844,54.165193826334125,32.77777777777778,0.8308955861149596,0.0,67.4648741774821,365.66448520982476,14.870109556033263,0.6925490196078431,0.377686226409756,0.6223137735902439,0.4262296887609956,24.917833002562976,0.3279989192647584,52.59476462144884,30.745098039215687,0.8288541687441829,0.0
23,1.0,0.0,5.188768943894057,10.937414361781853,5.188768943894057,10.937414361781853,3,0.0,0.0,1.4914714391440373,1.4914714391440373,0.0,1.0,0.41707948533347655,1.0,31.287606961651775,12.712869516992209,4,64.57113104216883,219.0266394600379,8.858422884293303,0.6515686274509803,0.4493798201863455,0.5506201798136544,0.6829595807977897,25.953362482946545,0.2926745890079047,55.71270815787554,34.84313725490196,0.8330751913275032,0.0,64.86942532999764,294.12437213702736,11.929325080926006,0.6879738562091502,0.3987862012031693,0.6012137987968308,0.5093022325761227,24.947146584775158,0.323798454366656,52.94010024907163,31.202614379084967,0.8292720720205713,0.0
24,1.0,0.0,13.281096734514298,4.291530980630815,13.281096734514298,4.291530980630815,3,0.0,0.0,4.419613940026559,4.419613940026559,0.0,1.0,0.4148944036113449,1.0,78.02716447596215,23.674735239311964,4,82.66732524431951,310.37735212067236,12.56809733642887,0.5738562091503269,0.43403172723544486,0.5659682727645551,0.6216493431582722,35.151433295195446,0.20694204726988788,70.09922790789064,42.61437908496732,0.8420589048453576,0.0,83.55124803232484,427.75836236526015,17.145069248477615,0.6132026143790851,0.38754227910412536,0.6124577208958746,0.45397580230081047,33.830620543613946,0.23241871773773112,66.40617878384721,38.67973856209151,0.837398245950783,0.0
25,1.0,0.0,40.98647006387989,4.83024779913109,40.98647006387989,4.83024779913109,3,0.0,0.0,41.03584853598765,41.03584853598765,0.0,1.0,2.6963137362531766,0.0,-9.330741184052503,19.76003536548426,4,126.79804449273638,472.24353648124844,19.915997847937632,0.4273856209150327,0.3858879379372174,0.6141120620627826,0.6237242085846066,60.44830399923697,0.10253448449690565,106.88204664479873,57.26143790849673,0.8545162937652186,0.0,135.0052141999339,712.6081424305435,29.842203788529655,0.45921568627450976,0.3396843040028905,0.6603156959971095,0.438150347154866,61.00906345289812,0.11124158764900986,105.16301041140427,54.078431372549026,0.8480959216160385,0.0
26,1.0,0.0,37.113125818212644,10.432626478983268,37.113125818212644,10.432626478983268,3,0.0,0.0,32.79650419395082,32.79650419395082,0.0,1.0,0.17284882640648744,0.0,56.721676114741655,30.310929740342818,4,84.76295153517566,301.173984464596,14.576175534994066,0.6279084967320261,0.3490887011434245,0.6509112988565755,0.5874344535016461,41.91973958862412,0.21375723464687132,70.18677600018161,37.20915032679739,0.7955474365866854,0.0,91.32225237396581,473.038978646742,22.824481735469377,0.6602614379084967,0.2938316234085196,0.7061683765914806,0.40130246176514855,41.88743982931316,0.2286476969772704,68.49777063849643,33.97385620915032,0.7899131259329545,0.0
27,1.0,0.0,36.00297205518083,9.462152147742618,36.00297205518083,9.462152147742618,3,0.0,0.0,32.12491928094002,32.12491928094002,0.0,1.0,0.0911532262822102,0.0,44.02990847623619,11.737972160561023,4,84.43564001771189,301.2817688971459,14.548258761920904,0.6296078431372549,0.3487722174214885,0.6512277825785114,0.5940680702669479,41.71989846467838,0.21509988794513835,69.887381255791,37.03921568627451,0.7952721726565931,0.0,90.8606238738999,469.97460400414366,22.621317989524965,0.6589542483660129,0.2965263840136548,0.7034736159863453,0.4084359600793283,41.577831115069756,0.22909845220448802,68.23930588437493,34.10457516339869,0.7901211983626214,0.0
