sigma,rho,seed,Output,Total_Capital,Investment,Consumption,Employment,Unemployment_Rate,Wage_Share,Wage_Share_Profitmax,Profit_Share,Income_Gini,Wealth_Gini,Output_Gap,Output_Gap_PM,Potential_Output,Potential_Output_PM,Average_Utilization,Money_Buffer,Cash_Constrained,Bound_Demand,Bound_Profitmax,Bound_Capital,Bound_Workforce,c0
0.05,0.4,8,90.82247860170122,331.154580133282,16.4993349891609,74.32314361254032,49.98039215686274,0.5001960784313726,0.4952740412239635,0.5120135414510577,0.5047259587760365,0.6620867414673696,0.9092509921406094,0.17766351126949254,0.14609104933636916,110.44664163726766,106.36389124122765,0.8536986076469165,0.0,0.9,0.8980392156862744,0.04705882352941177,0.05490196078431373,0.0,1.0
0.05,0.4,9,92.75420518715654,340.32540772515404,17.01627038625774,75.73793480089878,51.0,0.49,0.4948562699382139,0.5120135414510577,0.505143730061786,0.6553099136963344,0.9090890159042692,0.18281831362830517,0.15137594820677894,113.5049974002566,109.29952431958337,0.8486240517932208,0.0,0.9,0.9,0.09999999999999998,0.0,0.0,1.0
0.05,0.4,10,83.5774643246607,296.89267914169244,14.84463395708462,68.7328303675761,46.0,0.54,0.49534883995977314,0.5120135414510577,0.5046511600402268,0.6867912714123036,0.9074998680963172,0.15595339403719335,0.12347198012392888,99.01996374871223,95.35059054527132,0.8765280198760709,0.0,0.9,0.5,0.3999999999999999,0.09999999999999998,0.0,1.0
0.05,0.4,11,94.8064908064749,349.86467628864193,17.481953694762286,77.32453711171263,52.13725490196079,0.47862745098039217,0.494937787874841,0.5120135414510577,0.5050622121251591,0.6466098729464519,0.9051268823337656,0.18750697522091053,0.15626195256287623,116.68598927537741,112.3650593428402,0.843752415946781,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.4,12,89.37736965347919,324.3282408918189,16.212790800670856,73.16457885280838,49.1764705882353,0.5082352941176471,0.49518725020063337,0.5120135414510577,0.5048127497993666,0.6638595484345727,0.900501609011283,0.17373317477794328,0.14194105823631553,108.17006763522923,104.16240168578553,0.8580788304548643,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.4,13,85.3957527293918,303.4708426834718,15.173542134173571,70.22221059521824,47.0,0.5300000000000001,0.4953407944543011,0.5120135414510577,0.5046592055456989,0.6809288606069883,0.9089376173648108,0.15628428701293295,0.12381583104121974,101.21389398694393,97.46324546227817,0.8761841689587803,0.0,0.9,0.7000000000000002,0.09999999999999998,0.19999999999999996,0.0,1.0
0.05,0.4,14,90.90401489256722,328.9984491394185,16.449922456970917,74.45409243559632,50.0,0.5,0.49502764045330877,0.5120135414510577,0.5049723595466912,0.6620380541480119,0.9087868948822712,0.1715482141225103,0.13966950764091832,109.7275863752076,105.66173778556023,0.8603304923590818,0.0,0.9,0.7000000000000002,0.0,0.30000000000000004,0.0,1.0
0.05,0.4,15,96.41395306043592,357.9321957437486,17.89660978718741,78.51734327324851,53.0,0.46999999999999986,0.49474166846057915,0.5120135414510577,0.505258331539421,0.6412149012994065,0.9057141101267403,0.19235009936180772,0.1612834232160369,119.37592388019998,114.9541522478698,0.8387165767839629,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.4,16,93.11851399430888,340.51110645725146,17.009860407056497,76.1086535872524,51.23529411764706,0.4876470588235294,0.4951902912797971,0.5120135414510577,0.504809708720203,0.6543403008474118,0.9100634838096682,0.18005537642919653,0.14852510792386156,113.56692317292375,109.36176161980171,0.8514559702573664,0.0,0.9,0.8980392156862744,0.09215686274509803,0.00980392156862745,0.0,1.0
0.05,0.4,17,92.72591141886875,336.07900186226686,16.803950093113386,75.92196132575535,51.0,0.49,0.49500726709125487,0.5120135414510577,0.5049927329087451,0.6580973024159527,0.9148391076437871,0.17274669422956748,0.14091559823540042,112.08889800991706,107.93574092185281,0.8590844017645998,0.0,0.9,0.7000000000000002,0.19999999999999996,0.09999999999999998,0.0,1.0
0.05,0.4,18,87.19852424496318,308.7046408071449,15.435232040357233,71.76329220460599,48.0,0.52,0.49542122844464703,0.5120135414510577,0.5045787715553531,0.6765548985932756,0.9135752832830007,0.15307892757730912,0.12048737439702122,102.95944579053196,99.14414154678154,0.8795126256029792,0.0,0.9,0.7999999999999998,0.0,0.19999999999999996,0.0,1.0
0.05,0.4,19,89.36265709435833,322.90064470677714,16.150864391550904,73.21179270280743,49.1764705882353,0.5082352941176471,0.4952684748435782,0.5120135414510577,0.5047315251564218,0.6662064505450656,0.906102605949597,0.17021743904926462,0.1382764863710727,107.69395830418979,103.70228516675117,0.8617345224896941,0.0,0.9,0.7999999999999998,0.19999999999999996,0.0,0.0,1.0
0.05,0.45,0,96.48221886199356,387.0602012196673,19.353010060983397,77.12920880101012,53.0,0.46999999999999986,0.4943916149796394,0.5120135414510577,0.5056083850203608,0.6368773029030991,0.906428268144001,0.25255635266433496,0.22385142184824328,129.08293381837376,124.30895524120747,0.7761485781517564,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,1,98.30113746901314,392.89752213878955,19.644876106939506,78.65626136207362,54.0,0.46,0.49439916211874846,0.5120135414510577,0.5056008378812513,0.6320962746916515,0.9104623567760736,0.2497606339409674,0.2209678967596399,131.02636560566498,126.18367979975737,0.7790321032403602,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,2,96.48000002944532,384.9318158285323,19.24659079142668,77.23340923801864,53.0,0.46999999999999986,0.49440298492373713,0.5120135414510577,0.5055970150762629,0.6379637196810388,0.9087125568514386,0.24844653930458424,0.2195778480382384,128.3741012118711,123.62539913420164,0.7804221519617612,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,3,92.83322534066174,365.61428300365435,18.280714150182778,74.55251119047897,51.0,0.49,0.4944350455514703,0.5120135414510577,0.5055649544485297,0.6494578490314136,0.903630764247682,0.23867860301332378,0.20940076866689086,121.936971308172,117.42134530554281,0.790599231333109,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,4,94.6548029987524,373.73093668921786,18.686546834460895,75.96825616429152,52.0,0.48,0.4944281591354307,0.5120135414510577,0.5055718408645693,0.6446568593519386,0.9073107361974725,0.24058849485553424,0.21139466968785992,124.64230836316585,120.02810450353769,0.7886053303121401,0.0,0.9,1.0,0.0,0.0,0.0,1.0
0.05,0.45,5,91.00747560865281,354.9578092714014,17.747890463570112,73.25958514508272,50.0,0.5,0.49446487444072645,0.5120135414510577,0.5055351255592736,0.6575386285684753,0.906997657207512,0.23125332420066833,0.20168105766284977,118.38422002153649,113.99889290140143,0.7983189423371503,0.0,0.9,1.0,0.0,0.0,0.0,1.0
