sigma,eta,benefit_replacement_rate,pi0,pct_capitalists,delta,c1,wealth_effect,capitalist_mpc,beta,c0,point,viable,frac_seeds_collapsed,slope_raw,slope_raw_seed_sd,slope,slope_seed_sd,n_seeds,wage_led,wage_led_raw,Output_lo,Total_Capital_lo,Investment_lo,Unemployment_Rate_lo,Wage_Share_lo,Profit_Share_lo,Average_Utilization_lo,Capitalist_Consumption_lo,Tax_Rate_lo,Consumption_lo,Employment_lo,Wage_Rate_lo,Money_Buffer_lo,Output_hi,Total_Capital_hi,Investment_hi,Unemployment_Rate_hi,Wage_Share_hi,Profit_Share_hi,Average_Utilization_hi,Capitalist_Consumption_hi,Tax_Rate_hi,Consumption_hi,Employment_hi,Wage_Rate_hi,Money_Buffer_hi
0.546431009285152,0.08425509613007306,0.22227837592363356,0.3492987283505499,0.07613979135639966,0.03994582325220108,0.9355607798323035,0.05492763064801693,0.47762595368549227,0.09328074287623167,0.7805222701281309,20,1.0,0.0,97.04558674660882,33.89946575733191,97.04558674660882,33.89946575733191,3,0.0,0.0,90.176392931843,424.8279856799704,16.970559314413425,0.5873856209150327,0.3845060909084794,0.6154939090915205,0.4904219748097733,37.746278338258286,0.149994139472721,73.20583361742958,41.26143790849673,0.8404228745532848,0.0,109.58551028116476,862.8883540697843,34.431281166642314,0.5598039215686275,0.3390111348365153,0.6609888651634845,0.2944189092605584,37.77845623294714,0.1399955873541314,75.15422911452247,44.01960784313726,0.8438355366985809,0.0
0.546431009285152,0.08425509613007306,0.22227837592363356,0.3492987283505499,0.07613979135639966,0.03994582325220108,0.8012427657842637,0.07311781860888004,0.47762595368549227,0.09328074287623167,0.7805222701281309,21,1.0,0.0,116.6729908678268,42.03369842045382,116.6729908678268,42.03369842045382,3,0.0,0.0,112.26119002990012,543.2713009233429,21.78027195748504,0.4911764705882352,0.3866875303437774,0.6133124696562225,0.4823027557784862,47.57976128525983,0.1029610767564646,90.4809180724151,50.88235294117647,0.8531572722337586,0.0,135.5957882034655,1073.7710779243864,43.10147470354772,0.4557516339869281,0.3446934565972774,0.6553065434027225,0.2966940516404348,46.8938562324823,0.0943611641417817,92.4943134999178,54.42483660130719,0.8586764347711769,0.0
0.546431009285152,0.08425509613007306,0.22227837592363356,0.3492987283505499,0.07613979135639966,0.03994582325220108,0.8012427657842637,0.05492763064801693,0.41889575105160476,0.09328074287623167,0.7805222701281309,22,1.0,0.0,70.38000222538348,9.547534632046268,70.38000222538348,9.547534632046268,3,0.0,0.0,86.01667948034681,414.3717298358391,16.517795395090275,0.6093464052287582,0.3804836619406481,0.6195163380593519,0.4782143105640619,35.66884319107558,0.1633407013269195,69.49888408525653,39.06535947712418,0.8378030872626492,0.0,100.09267992542352,778.3490200380908,31.119749575910323,0.5968627450980393,0.3380344725086544,0.6619655274913456,0.2969407753801694,34.38909738572597,0.1615593561468322,68.97293034951316,40.31372549019608,0.8392809695125987,0.0
0.546431009285152,0.08425509613007306,0.22227837592363356,0.3492987283505499,0.07613979135639966,0.03994582325220108,0.8012427657842637,0.05492763064801693,0.47762595368549227,0.8197677740827203,0.7805222701281309,23,1.0,0.0,12.339153700713458,10.813268718793712,12.339153700713458,10.813268718793712,3,0.0,0.0,90.04179464065949,336.62847487057394,13.343775518225304,0.5501960784313726,0.4219161662092903,0.5780838337907097,0.620352779420856,38.57238747409085,0.1351315613999157,76.69801912243418,44.98039215686274,0.8451243023829567,0.0,92.50962538080218,473.74478066351065,18.982998515325235,0.5875163398692811,0.3746796518525992,0.6253203481474009,0.4513285524093564,38.06163065802924,0.1494407241632633,73.52662686547693,41.248366013071895,0.8404156362794569,0.0
0.546431009285152,0.08425509613007306,0.22227837592363356,0.3492987283505499,0.07613979135639966,0.03994582325220108,0.8012427657842637,0.05492763064801693,0.47762595368549227,0.09328074287623167,1.4317727573215961,24,1.0,0.0,81.058967368688,10.317335563908165,81.058967368688,10.317335563908165,3,0.0,0.0,110.04344564825412,536.3340850469469,21.490003105975685,0.5020915032679737,0.3853091890233288,0.6146908109766712,0.4783037875293214,46.52097722962907,0.1074224803339713,88.55344254227843,49.790849673202615,0.8516086012265024,0.0,126.25523912199174,983.5176924195848,39.3447247134085,0.4917647058823529,0.3433911815416868,0.6566088184583131,0.2994968988756889,44.21897096881145,0.1073438119866312,86.91051440858324,50.8235294117647,0.8530628105822496,0.0
0.5035971077159047,0.10476735346019267,0.5073626831173896,0.34205385502427815,0.08033349178731441,0.04895581590011716,0.9355607798323035,0.07311781860888004,0.41889575105160476,0.8197677740827203,1.4317727573215961,25,1.0,0.0,-3.969433621678603,13.20820949369386,-3.969433621678603,13.20820949369386,3,1.0,1.0,142.01831722607662,450.2589427111986,22.10703346067101,0.2198039215686274,0.5036711760797918,0.4963288239202081,0.79782764475785,50.923012462844376,0.0853952717459809,119.9112837654056,78.01960784313725,0.9168919336730428,0.0,141.22443050174093,634.9928495711098,30.962478005548437,0.3260784313725489,0.4195797545510822,0.5804202454489177,0.5466412119895456,50.35390590110648,0.1320556087559185,110.26195249619248,67.3921568627451,0.8792698358997296,0.0
0.5961419619619845,0.14028318878263235,0.5974891304969787,0.37424003630876546,0.09560843240469695,0.05833747588098049,0.9011275044642388,0.03651171053759754,0.3871581862680614,0.47348608914762735,1.1624239850789309,26,1.0,0.0,50.51692536391183,11.970670885609897,50.51692536391183,11.970670885609897,3,0.0,0.0,97.9457422920858,291.7780206976286,17.02143423635883,0.4896078431372548,0.4292681740822677,0.5707318259177323,0.7281436306399733,32.50633384272785,0.2978645562864779,80.924308055727,51.03921568627451,0.8237719702519898,0.0,108.04912736486818,504.30033215140656,29.467688280584728,0.5450326797385622,0.3416484167862363,0.6583515832137635,0.4601032218384488,32.486895566390984,0.3365758614720384,78.58143908428345,45.4967320261438,0.8114783154068149,0.0
0.5710611844435334,0.14028318878263235,0.5974891304969787,0.37424003630876546,0.09560843240469695,0.05833747588098049,0.9011275044642388,0.03651171053759754,0.3871581862680614,0.47348608914762735,1.1624239850789309,27,1.0,0.0,50.87412159500027,13.875488857783248,50.87412159500027,13.875488857783248,3,0.0,0.0,98.06307177618656,294.12908444050555,17.16888525354182,0.4910457516339869,0.4273738264337041,0.5726261735662957,0.7347878378724931,32.53435597246222,0.2987450263721194,80.89418652264473,50.89542483660131,0.8234523734175099,0.0,108.2378960951866,506.53202912609095,29.577754169144463,0.5425490196078432,0.3431515521084355,0.6568484478915645,0.4667940920525106,32.48009521433694,0.3349655511809713,78.66014192604213,45.74509803921568,0.812029296454062,0.0
0.5961419619619845,0.05487621566280723,0.5974891304969787,0.37424003630876546,0.09560843240469695,0.05833747588098049,0.9011275044642388,0.03651171053759754,0.3871581862680614,0.47348608914762735,1.1624239850789309,28,1.0,0.0,51.35411212918907,7.799128031798979,51.35411212918907,7.799128031798979,3,0.0,0.0,101.75773310937804,294.78873472608035,17.198186767832734,0.4602614379084968,0.4626222187461602,0.5373777812538397,0.7800140768617108,32.45355073352224,0.2840043876155547,84.55954634154533,53.97385620915032,0.8723841155718596,0.0,112.02855553521586,514.2465108067669,30.023723680510088,0.5255555555555556,0.3667406956322765,0.6332593043677235,0.4896968674061253,32.55306621256037,0.3317563000340895,82.00483185470576,47.44444444444445,0.8659985214294347,0.0
0.5961419619619845,0.14028318878263235,0.25253110527992245,0.37424003630876546,0.09560843240469695,0.05833747588098049,0.9011275044642388,0.03651171053759754,0.3871581862680614,0.47348608914762735,1.1624239850789309,29,1.0,0.0,26.12855547097166,9.257221898367945,26.12855547097166,9.257221898367945,3,0.0,0.0,79.92255400567312,238.42838093618653,13.876115378063858,0.5833986928104576,0.4188275187618328,0.5811724812381671,0.7151825424653334,32.659814666201896,0.1794550466788667,66.04643862760928,41.66013071895424,0.8037380915414752,0.0,85.14826509986746,393.0898985185692,22.8794397000309,0.6396078431372549,0.3356431804039352,0.6643568195960646,0.4582606080905771,32.414603364394075,0.2063833035953935,62.268825399836544,36.03921568627451,0.7934073091692063,0.0
