tex_file,tex_line,token,decimals,artifact,cell_row,cell_col,x,r1,r2,candidate_class,token_class
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,41,sigma_star,0.0947338006277584,0.09,0.10,DOUBLE-ROUND SIGNATURE,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b13_summary.csv,0,P_wage_led_given_viable,0.0952677459526774,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b14_wide_indices.csv,17,S1_conf,0.0954275399927424,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b13_wide_indices.csv,32,S1,0.0957049050638521,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b05_distribution_slopes.csv,1,dOutput_Gap_se,0.0957844663126916,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b14_wide_indices.csv,7,S1_conf,0.0960412318469332,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b14_wide_indices.csv,25,S1,0.0966703350768742,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_dose_response.csv,3,Tax_Rate,0.0967327590821695,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b05_distribution_slopes.csv,11,dOutput_Gap_se,0.0968266864556567,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b13_summary.csv,1,P_wage_led_all_points,0.0973557692307692,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b05_distribution_slopes.csv,13,dOutput_Gap,0.0974447049039368,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b14_summary.csv,1,P_wage_led_OLS_given_viable,0.0975609756097561,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b05_distribution_slopes.csv,10,dU_se,0.0981957531809255,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b11_anchoring_ratios.csv,11,K_over_Y_sd,0.0987304708466609,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b14_wide_indices.csv,6,ST_conf,0.0989991939953004,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b17_util_effect.csv,28,util_effect_sd_across_runs,0.0993753622207339,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star.csv,6,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star.csv,7,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star.csv,16,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star.csv,17,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,14,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,15,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,16,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,17,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,18,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,19,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,20,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,36,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,37,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,38,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_sigma_star_by_rho.csv,39,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,22,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,23,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,24,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,25,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,26,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,27,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,28,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,29,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,30,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,31,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,32,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,66,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,67,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,68,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,69,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,70,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,71,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,72,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,73,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,74,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,75,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_slopes.csv,76,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_support_map.csv,2,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_support_map.csv,6,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_wage_u_summary.csv,2,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b07_wage_u_summary.csv,6,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b08_nesting_check.csv,1,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b08_nesting_check.csv,2,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b08_sigma_star.csv,8,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b08_sigma_star.csv,9,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b08_sigma_star.csv,10,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b08_sigma_star.csv,11,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b08_sigma_star.csv,12,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b08_sigma_star.csv,13,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_dose_response.csv,4,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_dose_response.csv,5,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_dose_response.csv,6,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_dose_response.csv,7,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_nesting_check.csv,1,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_nesting_check.csv,2,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_sigma_star.csv,6,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_sigma_star.csv,7,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_sigma_star.csv,8,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_sigma_star.csv,9,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,2,spread,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,9,spread,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,16,spread,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,7,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,8,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,9,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,10,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,11,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,12,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,13,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,14,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,15,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,16,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,17,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,18,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,19,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_summary.csv,20,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_thresholds.csv,1,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b10_thresholds.csv,2,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b11_anchoring_ratios.csv,7,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b11_anchoring_ratios.csv,8,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b11_anchoring_ratios.csv,9,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b11_anchoring_ratios.csv,10,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b11_anchoring_ratios.csv,11,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b11_anchoring_ratios.csv,12,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b11_anchoring_ratios.csv,13,eta,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b13_sobol_byproducts.csv,2,P_wage_led_given_viable,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_sigma_rho_grid.csv,1,rho,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_sigma_rho_grid.csv,8,rho,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_sigma_rho_grid.csv,15,rho,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_sigma_rho_grid.csv,22,rho,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_sigma_rho_grid.csv,29,rho,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_sigma_rho_grid.csv,36,rho,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_sigma_rho_grid.csv,43,rho,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_sigma_rho_grid.csv,50,rho,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_sigma_rho_grid.csv,57,rho,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_sigma_rho_grid.csv,64,rho,0.1,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b17_util_effect.csv,27,util_effect_sd_across_runs,0.1000146157039996,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b05_distribution_slopes.csv,21,dU_se,0.1002091926430453,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b09_dose_response.csv,3,Tax_Rate_hi,0.1005086217848737,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b17_util_effect.csv,29,util_effect_sd_across_runs,0.1005087896237139,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b14_sobol_indices.csv,17,ST,0.1017503630665749,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b17_util_effect.csv,26,util_effect_sd_across_runs,0.1017677436801307,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b11_anchoring_ratios.csv,13,K_over_Y_sd,0.1019937982938818,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b13_pilot.csv,0,frac_wage_led_viable,0.1034482758620689,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,35,0.10,2,results/ces_b05_distribution_slopes.csv,9,dU_se,0.1044968583546407,0.10,0.10,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star_by_rho.csv,32,frac_multi_crossing,0.0445,0.04,0.05,DOUBLE-ROUND SIGNATURE,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_wide_indices.csv,9,S1,0.0449094476435154,0.04,0.05,DOUBLE-ROUND SIGNATURE,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b14_sobol_indices.csv,3,ST,0.0449380956560429,0.04,0.05,DOUBLE-ROUND SIGNATURE,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star_by_rho.csv,13,frac_undefined,0.045,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star_by_rho.csv,26,frac_multi_crossing,0.045,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_sobol_byproducts.csv,13,bin_lo,0.045016187885776,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_sobol_byproducts.csv,12,bin_hi,0.045016187885776,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_wide_byproducts.csv,13,bin_lo,0.0451528113987296,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_wide_byproducts.csv,12,bin_hi,0.0451528113987296,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b05_anchor_comparison.csv,6,frac_multi_crossing,0.0455,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b05_sigma_star_by_rho.csv,6,frac_multi_crossing,0.0455,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star_by_rho.csv,6,frac_multi_crossing,0.0455,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_sobol_indices.csv,30,S1,0.0458502264382563,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_summary.csv,0,P_wage_led_all_points,0.0459735576923076,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b14_wide_indices.csv,0,ST_conf,0.0465896942104969,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_wide_indices.csv,11,ST,0.0469208211143694,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_wide_indices.csv,15,ST,0.0469208211143694,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_wide_indices.csv,21,ST,0.0469208211143694,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b14_sobol_indices.csv,18,ST,0.0469617060307269,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b14_sobol_indices.csv,20,ST,0.0469617060307269,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_sigma_rho_grid.csv,63,Y_band_rel,0.0478689133553866,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b14_sobol_indices.csv,9,ST,0.0481317755844047,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_sobol_indices.csv,21,S1_conf,0.0481344655980277,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b14_wide_indices.csv,3,ST_conf,0.0484249344232003,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_sobol_indices.csv,21,ST_conf,0.0485472731898969,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_sobol_indices.csv,18,ST_conf,0.0487358733847536,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_sobol_indices.csv,18,S1_conf,0.0487491669039108,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b14_wide_indices.csv,3,S1,0.0495907159462711,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b13_wide_indices.csv,9,ST_conf,0.0497134741686197,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b14_sobol_indices.csv,21,S1_conf,0.0497362654631285,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b11_anchoring_ratios.csv,9,I_over_K,0.0498830892872637,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b11_anchoring_ratios.csv,11,I_over_K,0.0499233818481192,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b11_anchoring_ratios.csv,2,I_over_K,0.049930014261097,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b11_anchoring_ratios.csv,0,I_over_K,0.0499353023023862,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b11_anchoring_ratios.csv,5,I_over_K,0.0499666200777247,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b11_anchoring_ratios.csv,1,I_over_K,0.0499907013374432,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b05_curvature.csv,0,sigma,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b05_curvature.csv,11,sigma,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b05_distribution_slopes.csv,0,sigma,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b05_distribution_slopes.csv,11,sigma,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b05_stage_a_slopes.csv,0,sigma,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b05_stage_a_slopes.csv,11,sigma,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star.csv,4,eta,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star.csv,5,eta,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star.csv,14,eta,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star.csv,15,eta,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star_by_rho.csv,7,eta,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star_by_rho.csv,8,eta,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star_by_rho.csv,9,eta,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star_by_rho.csv,10,eta,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
paper/appendices/a_validation.tex,48,0.05,2,results/ces_b07_sigma_star_by_rho.csv,11,eta,0.05,0.05,0.05,OK,AMBIGUOUS CANDIDATE
